apls_count,atss_count,bloc_count,bloc_count_relative,cloc_count,cloc_count_relative,dpt_count,etp_count,file,loc_count,nbeh_count,nbeh_count_relative,nbl_count,ncd_count,ncmd_count,nco_count,ndk_count,ndk_count_occurrences,ndm_count,ndm_count_occurrences,nemd_count,nemd_count_relative,nfl_count,nfmd_count,nfmd_count_relative,nicd_count,nierr_count,nimpp_count,nimpr_count,nimpt_count,ninc_count,nincr_count,ninct_count,nincv_count,niu_count,nkeys_count,nlk_count,nlo_count,nlp_count,nmd_count,nmo_count,nnnv_count,nnnv_count_relative,nnwv_count,nnwv_count_relative,npl_count,npnn_count,npnn_count_relative,npun_count,npun_count_relative,npvr_count,nrgv_count,nrl_count,nrvr_count,nscm_count,nsh_count,ntkn_count,ntnn_count,ntnn_count_relative,nts_count,ntun_count,ntun_count_relative,ntvr_count,nun_count,nun_count_relative,nvr_count,y
,6,0,0,0,0,3,-5.52,idealista__airflow-role__0757017f397710c1b185064fe53e691d893b538c__tasks_install.yml,65,0,0,1,29,0,1,0,0,0,0,4,0.29,0,0,0,0,0,0,0,0,0,0,0,0,,65,0,0,4,7,0,14,0.78,4,0.22,,,,,,,,,,0,0,232,1,0.09,11,10,0.91,14,18,1,,1
,6,0,0,2,0.18,2,-5.13,StackStorm__ansible-st2__c6b6e7ed65039efcd931eb7903aaa2978f294f4c__roles_st2_tasks_version.yml,11,0,0,0,4,1,4,0,0,0,0,1,0.33,0,0,0,0,0,0,0,0,0,0,0,0,,11,0,1,1,2,0,2,1,0,0,,,,,,,,,,0,0,50,0,0,2,2,1,4,2,1,,1
,6,0,0,0,0,2,-4.42,dev-sec__ansible-os-hardening__3da0d929b5b8d08e58e23af2b81e3a36edc64559__tasks_modprobe.yml,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,0,0,0,2,0,2,0.67,1,0.33,,,,,,,,,,0,0,30,0,0,2,2,1,1,3,1,,1
,5,0,0,0,0,2,-6.11,lean-delivery__ansible-role-java__de86760dd5482c47572ffb68a233049a7ddb2a0e__tasks_win_fetch_oracle-fallback.yml,79,0,0,0,13,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,,59,0,2,0,6,0,13,0.87,2,0.13,,,,,,,,,,0,0,300,0,0,15,13,0.87,18,13,0.87,,1
,6,0,0,0,0,2,-5.59,StackStorm__ansible-st2__651c69251c5bf6bb92996c4c38305e3c02df20f9__roles_bwc_tasks_license.yml,39,0,0,0,12,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,,39,1,2,0,5,0,7,1,0,0,,,,,,,,,,0,0,161,0,0,7,7,1,6,7,1,,1
60,9,0,0,0,0,3,-6.08,ansible__molecule__341fda7be61c599c3d0fe8eec749416b98410498__molecule_cookiecutter_scenario_driver_docker_{{cookiecutter.molecule_directory}}_{{cookiecutter.scenario_name}}_create.yml,54,0,0,0,28,0,1,0,0,0,0,6,0.6,10,0,0,0,0,0,0,0,0,0,0,0,0,54,3,1,5,4,0,6,0.67,3,0.33,1,0,0,1,1,4,4,0,0,0,0,220,0,0,5,5,1,21,9,1,4,1
96,13,0,0,0,0,3,-6.06,ansible__molecule__d7e209fe63ffb33bf9e8a24cbd482e069bc75fac__molecule_provisioner_ansible_playbooks_docker_create.yml,86,0,0,0,60,0,7,0,0,0,0,8,0.57,33,0,0,0,0,0,0,0,0,0,0,0,0,81,0,4,7,6,0,8,0.67,4,0.33,1,0,0,1,1,0,4,0,0,0,0,390,0,0,7,7,1,42,12,1,0,1
,9,0,0,2,0.05,2,-5.99,geerlingguy__drupal-vm__f2cfab26b0cd14bd3c2defb3f4597121c200ae44__provisioning_roles_geerlingguy.drupal_tasks_install-site.yml,37,0,0,0,13,4,7,1,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,28,0,5,0,1,0,4,1,0,0,,,,,,,,,,0,0,165,0,0,4,4,1,16,4,1,,1
,6,0,0,13,0.23,2,-6.25,iiab__iiab__3ea42563d1c00a40f6fc1752f6c70ddf1e864668__roles_1-prep_tasks_detected_redhat.yml,56,0,0,0,26,0,14,0,0,0,0,2,0.15,7,0,0,0,6,0,0,0,0,0,0,0,,54,0,10,2,3,0,11,1,0,0,,,,,,,,,,0,5,290,0,0,11,11,1,17,11,1,,1
,6,0,0,0,0,2,-4.84,ceph__ceph-ansible__638604929b2105c1c224a2858df90d976f91761e__roles_ceph-common_tasks_installs_debian_community_repository.yml,11,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,11,1,0,0,2,0,2,1,0,0,,,,,,,,,,0,0,45,0,0,2,2,1,4,2,1,,1
,6,0,0,0,0,2,-6.3,geerlingguy__drupal-vm__d4d2f0c74c23ff76b850f6fdb0edf0a8897cf494__provisioning_tasks_init-debian.yml,63,0,0,0,21,0,11,0,0,0,0,4,0.29,4,0,0,0,0,0,0,0,0,0,0,0,,46,0,7,4,5,0,10,0.83,2,0.17,,,,,,,,,,0,0,204,0,0,10,10,1,7,10,0.83,,1
,6,0,0,2,0.05,2,-5.65,DataDog__ansible-datadog__36b4fa80f9046d3bd637ed0e9eb67c0ce604a3a2__tasks_pkg-redhat.yml,37,0,0,0,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,37,0,0,0,5,0,8,0.89,1,0.11,,,,,,,,,,0,0,125,0,0,6,6,1,5,9,1,,1
38,,0,0,0,0,2,-4.41,iiab__iiab__912fff190f51c3584fe0df3b4ebed273375343b0__iiab.yml,17,,,,1,,0,0,0,,,,,0,,,0,,,,,,,,,0,22,0,0,,,0,0,0,0,0,1,1,1,0,0,0,0,9,0,0,,50,,,,,,,0,0,0,1
,12,0,0,3,0.04,2,-6.14,iiab__iiab__d28883dab887cb1553d92934bf79e181ee5a880d__roles_network_tasks_named.yml,82,0,0,0,38,0,4,0,0,0,0,4,0.27,0,0,0,0,0,0,0,0,0,0,0,0,,119,0,8,4,4,0,11,1,0,0,,,,,,,,,,0,0,390,0,0,11,11,1,9,11,1,,1
,7,0,0,1,0.02,2,-6.15,lae__ansible-role-netbox__ab7e407f6c441110f68417b7071f50c2a3785197__tasks_install_via_git.yml,50,0,0,0,21,0,3,1,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,47,0,2,0,4,0,7,1,0,0,,,,,,,,,,0,3,207,0,0,7,7,1,10,7,1,,1
50,5,0,0,31,0.04,4,-6.91,ceph__ceph-ansible__4241b6403fa4b20f64757496e7b54b4606dc4a7a__infrastructure-playbooks_rolling_update.yml,732,0,0,1,184,17,45,0,0,0,0,13,0.09,37,0,0,6,4,0,77,0,0,0,0,0,1,640,0,32,11,9,0,157,0.88,22,0.12,15,0,0,15,1,19,9,0,0,0,3,2038,71,0.55,130,53,0.41,38,78,0.44,19,1
,9,0,0,1,0.05,2,-5.27,iiab__iiab__5862a413e45511fe10d8f8472cdc0c01005ee36b__roles_network_tasks_hosts.yml,22,0,0,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,22,0,6,0,1,0,3,1,0,0,,,,,,,,,,1,0,120,0,0,3,3,1,2,3,1,,1
,6,0,0,0,0,2,-4.7,nginxinc__ansible-role-nginx__3a2692461847c5e685316bf54127ed01588fd6b9__tasks_modules_install-waf.yml,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,0,0,0,2,0,3,1,0,0,,,,,,,,,,0,0,39,0,0,2,2,1,0,3,1,,1
,9,0,0,0,0,4,-6.64,ansible-ThoTeam__nexus3-oss__a1728e1dab111eb27fef9ab7e67632f97919bfd4__tasks_main.yml,202,0,0,2,89,0,13,1,15,0,0,5,0.2,5,0,0,0,0,0,0,2,0,0,25,2,,195,1,4,8,4,0,24,0.71,10,0.29,,,,,,,,,,0,0,648,10,0.45,22,12,0.55,104,32,0.94,,1
,12,0,0,0,0,2,-5.67,CentOS-PaaS-SIG__linchpin__ab757d8341c8aa520e4845bcf9af5a07c1e6fe75__linchpin_provision_roles_openstack_tasks_provision_os_server.yml,200,0,0,0,150,0,27,0,0,0,0,1,0.06,88,0,0,0,0,0,0,0,0,0,0,0,,200,0,22,8,4,0,17,0.77,5,0.23,,,,,,,,,,0,0,943,0,0,17,12,0.71,47,14,0.64,,1
,16,0,0,1,0.02,2,-5.13,CentOS-PaaS-SIG__linchpin__ae522444d1ffe946097f82ed160dee9cb88e4ebb__linchpin_provision_roles_aws_tasks_teardown_aws_ec2.yml,47,0,0,0,32,0,6,0,0,0,0,2,0.4,6,0,0,0,0,0,0,0,0,0,0,0,,31,0,4,2,2,0,3,1,0,0,,,,,,,,,,0,0,167,0,0,3,3,1,15,3,1,,1
,10,0,0,2,0.01,2,-7,nusenu__ansible-relayor__dc73f16743fa376672b427980c6ca044dd6fa68a__tasks_configure.yml,186,0,0,0,63,0,6,0,0,0,0,15,0.45,10,0,0,0,0,0,0,0,0,0,0,0,,144,0,1,15,8,0,21,0.95,1,0.05,,,,,,,,,,0,2,795,0,0,21,21,1,18,22,1,,1
,4,0,0,1,0.11,2,-4.09,Comcast__ansible-sdkman__792f8d15634a973906ea87a4530aca57cf5ecf0e__tasks_main.yml,9,0,0,1,2,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,2,0,,9,0,0,0,1,0,2,1,0,0,,,,,,,,,,0,0,23,1,0.5,2,1,0.5,2,2,1,,1
,7,0,0,1,0.01,2,-6.59,debops__debops__a636857230676be5da1a15002a6b28ae2a17e497__ansible_roles_debops.proc_hidepid_tasks_main.yml,94,0,0,0,30,2,10,0,0,0,0,1,0.08,1,0,0,2,0,0,0,0,0,0,0,0,,88,0,10,1,8,0,15,0.88,2,0.12,,,,,,,,,,0,0,312,0,0,14,12,0.86,11,15,0.88,,1
175,4,0,0,4,0.03,3,-6.23,geerlingguy__drupal-vm__85b9138b47b93af7646dcde9280d34196f241d06__provisioning_playbook.yml,116,0,0,0,62,0,43,0,0,0,0,8,0.31,7,0,0,0,0,0,0,0,13,1,0,1,0,141,1,7,5,5,0,6,1,0,0,1,1,1,0,0,0,0,38,0,0,0,446,12,0.67,18,6,0.33,9,6,1,0,1
,4,0,0,2,0.05,1,-6.37,dev-sec__ansible-ssh-hardening__224ecf0e76e4915d0d0169157837e5f2c2d2262a__tasks_main.yml,40,0,0,0,27,1,18,1,1,0,0,1,0.08,0,0,0,0,0,0,0,0,0,0,0,1,,40,0,17,0,6,0,11,1,0,0,,,,,,,,,,0,5,254,0,0,11,11,1,5,11,1,,1
,5,0,0,8,0.09,2,-6.76,EMCECS__ECS-CommunityEdition__9a0b67c823e5f4e41deb12b4f67d5186f4c1e01c__ui_ansible_roles_common_baseline_install_tasks_main.yml,90,0,0,0,43,3,8,1,1,0,0,10,0.36,0,0,0,0,0,0,0,0,0,0,0,2,,85,0,5,10,8,0,16,0.94,1,0.06,,,,,,,,,,0,2,359,2,0.11,18,16,0.89,18,17,1,,1
8,10,0,0,1,0.07,3,-4.73,redhat-cop__casl-ansible__5028d82e2f004b82d57b54df1a1faf70b70f3c46__playbooks_openshift_cinder-registry.yml,15,0,0,0,4,0,1,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,1,0,1,1,0,0,2,2,1,0,0,0,0,1,0,0,0,32,0,0,1,1,1,5,1,1,0,1
,7,0,0,0,0,2,-6.4,redhat-cop__casl-ansible__a1a5857edb6a24d5545d8939ede00dbdd88c023a__roles_openshift-applier_tasks_process-one-entry.yml,104,0,0,0,35,1,15,0,0,0,0,2,0.12,12,0,0,0,1,0,0,2,2,0,0,0,,74,0,1,2,7,0,12,0.86,2,0.14,,,,,,,,,,0,1,400,0,0,14,14,1,25,14,1,,1
,4,0,0,5,0.1,1,-6.06,ceph__ceph-ansible__abd96a22b0f75fd3cb6e9563a9f6cf3744f55544__roles_ceph-radosgw_tasks_install_redhat.yml,51,0,0,0,3,3,1,0,0,0,0,1,0.09,0,0,0,0,1,0,0,0,0,0,0,0,,26,0,0,1,7,0,10,1,0,0,,,,,,,,,,0,1,112,0,0,10,10,1,3,10,1,,1
8,,0,0,0,0,2,-4.02,roots__trellis__ed9903bc2c5b09248c2b97a2f876c63275e0c231__deploy.yml,8,,,,3,,0,0,0,,,,,0,,,0,,,,,,,,,0,7,0,0,,,0,1,1,0,0,1,0,0,1,1,2,0,1,0,0,,23,,,,,,,1,1,2,1
,5,0,0,1,0.01,2,-4.69,Oefenweb__ansible-percona-server__7f2786428f332b30431b2a2208e642845e2415b5__tasks_main.yml,68,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,12,0,0,0,,31,0,0,0,2,0,2,1,0,0,,,,,,,,,,0,0,100,12,0.92,13,1,0.08,2,2,1,,1
106,2,0,0,5,0.06,3,-6.08,geerlingguy__drupal-vm__57fb88da9ef8dcc92f5ddc7cbced662224201a5b__provisioning_playbook.yml,82,0,0,0,44,0,31,0,0,0,0,5,0.22,4,0,0,0,0,0,0,0,13,0,0,1,0,92,0,3,5,5,0,6,1,0,0,1,1,1,0,0,0,1,33,0,0,0,312,12,0.67,18,6,0.33,8,6,1,0,1
,4,0,0,9,0.33,2,-5.54,openfun__arnold__788fe96c3b4364401f8c6e3526f79f3a2d6baae7__tasks_get_vault_for_app.yml,27,0,0,0,17,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,,27,0,6,0,4,0,6,1,0,0,,,,,,,,,,0,0,113,1,0.14,7,6,0.86,11,6,1,,1
,11,0,0,2,0.18,2,-4.4,anthcourtney__ansible-role-cis-amazon-linux__3779b2ae4ca261d75589b690c0a6213817fa5872__tasks_level-1_1.4.1.yml,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,0,0,0,1,0,1,1,0,0,,,,,,,,,,0,0,25,0,0,1,1,1,1,1,1,,1
,8,0,0,0,0,2,-4.84,gantsign__ansible-role-visual-studio-code__b268e1217f6f3df3825fee71a9d727b5616b51c9__tasks_install-dnf.yml,14,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,14,0,0,0,2,0,3,0.75,1,0.25,,,,,,,,,,0,0,45,0,0,2,2,1,0,4,1,,1
,8,0,0,1,0.07,2,-5.28,openfun__arnold__ce20699e8183fea3f953fa9e4f6ed0d7a384134c__tasks_create_route_aliases.yml,14,0,0,0,7,0,4,0,0,0,0,3,0.75,2,0,0,0,0,0,0,0,0,0,0,0,,14,0,2,2,1,0,2,1,0,0,,,,,,,,,,0,0,64,0,0,2,2,1,4,2,1,,1
,7,1,0.03,22,0.61,2,-5.8,EMCECS__ECS-CommunityEdition__9a0b67c823e5f4e41deb12b4f67d5186f4c1e01c__ui_ansible_roles_CentOS_7_reboot_tasks_main.yml,36,0,0,0,19,0,22,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,,27,0,17,0,2,0,5,1,0,0,,,,,,,,,,0,2,207,0,0,5,5,1,3,5,1,,1
,6,0,0,1,0.02,2,-5.69,Comcast__ansible-sdkman__792f8d15634a973906ea87a4530aca57cf5ecf0e__tasks_install.yml,55,0,0,0,25,1,4,1,1,0,0,2,0.18,3,0,0,0,0,0,0,0,0,0,1,1,,52,0,3,2,8,0,9,0.9,1,0.1,,,,,,,,,,0,0,174,0,0,9,9,1,11,10,1,,1
,7,0,0,7,0.16,2,-5.84,sensu__sensu-ansible__29fb71a287fd38828c1d6a8ea399b80e48bee30a__tasks_Amazon_rabbit.yml,45,0,0,0,6,1,0,1,1,0,0,2,0.22,0,0,0,0,0,0,0,0,0,0,0,1,,39,0,0,2,5,0,11,1,0,0,,,,,,,,,,1,0,116,1,0.14,7,6,0.86,4,11,1,,1
,7,0,0,1,0.03,3,-6.27,StackStorm__ansible-st2__651c69251c5bf6bb92996c4c38305e3c02df20f9__roles_bwc_tasks_bwc_repos_setup.yml,39,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,37,1,1,0,5,0,5,0.83,1,0.17,,,,,,,,,,0,0,123,0,0,6,6,1,8,6,1,,1
9,,0,0,2,0.11,2,-3.76,manala__manalize__295df49c05c9eb9248892917a2f9aae8b306642f__src_Resources_envs_custom_ansible_ansible.yml,18,,,,1,,0,0,0,,,,,0,,,0,,,,,,,,,0,11,0,0,,,0,0,0,0,0,2,2,1,0,0,3,0,1,0,0,,25,,,,,,,0,0,3,1
,12,0,0,0,0,2,-5.66,CentOS-PaaS-SIG__linchpin__f816b9c0f0bc5a3243285fb2980cf70e56d93802__linchpin_provision_roles_openstack_tasks_provision_os_server.yml,163,0,0,0,108,0,13,0,0,0,0,1,0.07,68,0,0,0,0,0,0,0,0,0,0,0,,156,0,6,7,4,0,14,0.78,4,0.22,,,,,,,,,,0,0,700,0,0,14,14,1,47,16,0.89,,1
180,3,0,0,3,0.03,3,-5.99,geerlingguy__drupal-vm__dd02ae567470136e460b49fd575b2f33c2c2df4f__provisioning_playbook.yml,103,0,0,0,57,0,40,0,0,0,0,6,0.3,4,0,0,0,0,0,0,0,12,0,0,0,0,143,0,6,4,2,0,4,1,0,0,1,1,1,0,0,0,0,42,0,0,0,426,10,0.71,14,4,0.29,7,4,1,0,1
,6,0,0,28,0.17,2,-6.92,iiab__iiab__8cf3d6d457274858e244fea4409c9fae06965ce7__roles_0-init_tasks_main.yml,164,0,0,0,56,0,15,0,0,0,0,2,0.06,2,0,0,0,1,0,0,0,0,0,3,0,,164,0,9,2,8,0,29,1,0,0,,,,,,,,,,0,1,548,0,0,29,29,1,49,29,1,,1
,10,0,0,0,0,2,-5.44,CentOS-PaaS-SIG__linchpin__80540ce000cb7bf3629d01a1a113088769e8d1d9__linchpin_provision_roles_openstack_tasks_provision_os_volume.yml,96,0,0,0,70,0,24,0,0,0,0,4,0.29,9,0,0,0,0,0,0,0,0,0,0,0,,78,0,21,4,3,0,10,1,0,0,,,,,,,,,,0,1,410,0,0,10,2,0.2,18,2,0.2,,1
13,1,0,0,0,0,3,-5.2,gc3-uzh-ch__elasticluster__70d89a99b698ac97001b69b502029346238d97aa__elasticluster_share_playbooks_roles_gridengine.yml,39,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,40,0,0,0,1,0,3,1,0,0,3,0,0,3,1,0,0,3,0,0,0,77,3,1,3,0,0,0,3,1,0,1
,7,0,0,0,0,2,-5.22,DataDog__ansible-datadog__36b4fa80f9046d3bd637ed0e9eb67c0ce604a3a2__tasks_agent5.yml,27,0,0,0,8,0,1,0,0,0,0,1,0.2,1,0,0,0,0,0,0,0,0,0,0,0,,27,0,1,1,2,0,6,1,0,0,,,,,,,,,,0,0,84,0,0,4,4,1,4,4,0.67,,1
,7,0,0,7,0.17,2,-5.85,openfun__arnold__3196a7ed4ae02f79699a572e8e6858868f047c4c__tasks_delete_app.yml,40,0,0,0,15,0,2,0,0,0,0,2,0.25,11,0,0,0,0,0,0,0,0,0,0,0,,34,0,1,3,2,0,5,0.62,3,0.38,,,,,,,,,,0,0,172,0,0,7,7,1,12,8,1,,1
,4,0,0,1,0.03,2,-5.31,CentOS-PaaS-SIG__linchpin__53f89b67c81815233e4db001bcb69bdc0585d279__provision_roles_common_tasks_main.yml,36,0,0,0,10,0,1,0,0,0,0,1,0.09,12,0,0,0,0,0,0,0,0,0,0,1,,36,0,0,0,2,0,11,1,0,0,,,,,,,,,,0,0,171,0,0,11,11,1,14,11,1,,1
,5,0,0,0,0,2,-5.66,roots__trellis__7f77ecfd904304d137e24dbeb36a6b6446896a4f__roles_deploy_hooks_finalize-after.yml,30,0,0,0,12,4,1,1,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,30,0,4,0,3,0,6,1,0,0,,,,,,,,,,0,1,134,0,0,6,6,1,3,6,1,,1
,7,0,0,15,0.6,3,-5.82,ansible-community__ara__0f8d2066591bf2e140e7a9d90bc68d8a17233812__roles_ara_api_tasks_database_engine_django.db.backends.postgresql.yaml,25,1,1,1,8,1,1,0,0,0,0,2,0.4,5,0,0,0,0,0,0,0,0,0,0,0,,25,0,0,0,3,0,6,0.86,1,0.14,,,,,,,,,,0,0,108,1,0.25,4,3,0.75,5,7,1,,1
,9,0,0,1,0.01,2,-6.3,New-Edge-Engineering__ansible-rundeck__7fdc49175f7ad5cf9465727d7f9a8f9b05aa775c__tasks_install_debian.yml,127,0,0,0,7,0,2,0,0,0,0,3,0.18,1,0,0,0,0,0,0,0,0,0,0,0,,87,0,0,3,9,0,15,0.88,2,0.12,,,,,,,,,,0,1,298,0,0,14,14,1,6,15,0.88,,1
4,,0,0,0,0,2,-2.81,lean-delivery__ansible-role-java__74eaa6cce5826620ae704a450db1d56f15cc48c3__molecule_cloud-aws-windows-11_playbook.yml,4,,,,0,,0,0,0,,,,,0,,,0,,,,,,,,,0,4,0,0,,,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,,7,,,,,,,1,1,0,1
,10,0,0,0,0,3,-6.64,lae__ansible-role-netbox__ab7e407f6c441110f68417b7071f50c2a3785197__tasks_deploy_netbox.yml,117,0,0,2,56,0,7,0,0,0,0,3,0.23,1,0,0,6,0,0,0,0,2,0,0,0,,102,0,8,1,6,0,16,1,0,0,,,,,,,,,,0,0,429,4,0.33,12,8,0.67,12,16,1,,1
,4,0,0,4,0.07,2,-5.23,iiab__iiab__1a4125a268ebc5db039d34e533cd63426c139932__roles_4-server-options_tasks_main.yml,55,0,0,0,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,,51,0,1,0,4,0,22,1,0,0,,,,,,,,,,3,0,119,0,0,13,13,1,0,22,1,,1
,5,0,0,1,0.02,2,-5.14,iiab__iiab__8b692493605b97cdf3d3cee13b5d15b474a6b9e7__roles_8-mgmt-tools_tasks_main.yml,48,0,0,0,13,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,,48,0,5,0,3,0,18,1,0,0,,,,,,,,,,0,0,115,0,0,10,10,1,0,18,1,,1
9,8,0,0,1,0.03,2,-5.59,CentOS-PaaS-SIG__linchpin__e8bc9eb3a3ca55c24da4381e628552ce7c874809__provision_site.yml,38,0,0,0,11,0,9,0,0,0,0,1,0.5,1,0,0,0,0,0,0,0,0,0,0,1,0,41,0,1,1,1,0,6,1,0,0,5,0,0,5,1,0,0,10,0,0,0,143,0,0,1,1,1,2,6,1,0,1
,5,0,0,0,0,2,-5.15,lae__ansible-role-netbox__ab7e407f6c441110f68417b7071f50c2a3785197__tasks_generate_secret_key.yml,13,0,0,0,5,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,13,0,0,0,3,0,3,1,0,0,,,,,,,,,,0,1,59,0,0,3,3,1,5,3,1,,1
,7,0,0,2,0.04,2,-6.5,cloudalchemy__ansible-grafana__df5655e3b80d85c762f603ed24370dff196bcd48__tasks_preflight.yml,53,0,0,0,32,0,33,0,0,0,0,2,0.18,0,0,0,0,0,0,0,0,0,0,0,0,,37,0,23,2,2,0,9,1,0,0,,,,,,,,,,0,0,327,0,0,9,9,1,4,9,1,,1
,13,0,0,0,0,2,-4.64,geerlingguy__drupal-vm__57fb88da9ef8dcc92f5ddc7cbced662224201a5b__provisioning_tasks_cron.yml,13,0,0,0,10,0,1,0,0,0,0,1,0.5,6,0,0,0,0,0,0,0,0,0,0,0,,13,0,0,1,1,0,1,0.5,1,0.5,,,,,,,,,,0,0,65,0,0,1,1,1,9,2,1,,1
,12,0,0,6,0.12,2,-5.19,anthcourtney__ansible-role-cis-amazon-linux__3779b2ae4ca261d75589b690c0a6213817fa5872__tasks_level-1_5.2.15.yml,48,0,0,0,12,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,32,0,4,0,1,0,4,1,0,0,,,,,,,,,,0,0,128,0,0,4,4,1,4,4,1,,1
,8,0,0,31,0.21,2,-6.83,iiab__iiab__6e7248140cc19fe902ab737de9b6850023ea6ab5__roles_nextcloud_tasks_main.yml,145,0,0,0,84,0,3,0,0,0,0,2,0.1,0,0,0,0,0,0,0,0,0,0,1,0,,120,0,18,2,11,0,18,0.45,22,0.55,,,,,,,,,,0,0,581,1,0.05,19,18,0.95,22,40,1,,1
,17,0,0,66,0.03,4,-8.76,MindPointGroup__RHEL7-STIG__06b8cc920c7980178d8fe40a24ac4ca8dd8b56b5__tasks_fix-cat2.yml,2183,0,0,29,447,28,55,1,3,0,0,45,0.29,70,0,0,0,1,0,0,0,0,0,4,0,,1700,0,18,46,14,0,236,0.96,10,0.04,,,,,,,,,,2,1,9138,7,0.05,141,132,0.94,139,208,0.85,,1
